split,case_id,img_shape,mask_shape,mask_voxels,img_voxels,img_min,img_max,img_mean,img_std,img_unique,mask_min,mask_max,mask_mean,mask_std,mask_unique
train,BraTS-MEN-RT-0365-1_slice_065,"(256, 256)","(256, 256)",1065,65536,-2.5458170797100625,9.903993656976965,-1.9534088497526358,1.4116199304260701,332,0.0,1.0,0.0162506103515625,0.12643784249489623,2
train,BraTS-MEN-RT-0544-1_slice_068,"(256, 256)","(256, 256)",231,65536,-3.3188754389146733,9.723140174271922,-2.805778532105158,1.3227185646365367,263,0.0,1.0,0.0035247802734375,0.05926513475443624,2
train,BraTS-MEN-RT-0270-1_slice_197,"(256, 256)","(256, 256)",485,65536,-3.4166663095996426,7.4941833143362295,-2.9373508243118343,1.2341657185698403,816,0.0,1.0,0.0074005126953125,0.08570732236605585,2
train,BraTS-MEN-RT-0281-1_slice_137,"(256, 256)","(256, 256)",984,65536,-2.837195207121147,7.102409746165677,-2.327435454478632,1.2241224859477147,220,0.0,1.0,0.0150146484375,0.1216108908354769,2
train,BraTS-MEN-RT-0344-1_slice_134,"(256, 256)","(256, 256)",166,65536,-3.3535849710438757,8.141675439419128,-2.6957384839581677,1.3699618645283167,113,0.0,1.0,0.002532958984375,0.050264730210739954,2
train,BraTS-MEN-RT-0280-1_slice_060,"(256, 256)","(256, 256)",306,65536,-2.8222602664793532,5.430710328941382,-2.1544381507109764,1.3154353923459248,2399,0.0,1.0,0.004669189453125,0.06817175458337438,2
train,BraTS-MEN-RT-0351-1_slice_057,"(256, 256)","(256, 256)",544,65536,-3.7052615122739536,4.406703699680749,-3.3928764444012596,1.0534279759854035,2132,0.0,1.0,0.00830078125,0.09072969900004986,2
train,BraTS-MEN-RT-0560-1_slice_059,"(256, 256)","(256, 256)",804,65536,-2.3055006015394426,7.193036925312173,-1.6801093112423156,1.3078291389957302,14285,0.0,1.0,0.01226806640625,0.1100797935722167,2
train,BraTS-MEN-RT-0101-1_slice_094,"(256, 256)","(256, 256)",608,65536,-3.480615091425997,7.5103081711076705,-2.5613086452321387,1.6160540669560546,823,0.0,1.0,0.00927734375,0.09587113560892213,2
train,BraTS-MEN-RT-0370-1_slice_106,"(256, 256)","(256, 256)",285,65536,-2.940112591318036,4.914392875252526,-2.3665975927087155,1.2419212212517456,1455,0.0,1.0,0.0043487548828125,0.06580154415955385,2
train,BraTS-MEN-RT-0071-1_slice_144,"(256, 256)","(256, 256)",538,65536,-3.802739274123433,6.077528228945461,-3.362902354213164,1.2130557615162296,2449,0.0,1.0,0.008209228515625,0.09023212888324895,2
train,BraTS-MEN-RT-0311-1_slice_113,"(256, 256)","(256, 256)",1052,65536,-2.528021313963588,8.519065771606233,-1.9255254728585367,1.2264851445361256,1192,0.0,1.0,0.01605224609375,0.12567645558773405,2
train,BraTS-MEN-RT-0468-1_slice_096,"(256, 256)","(256, 256)",64,65536,-3.9371145845868694,6.476884063269528,-2.751883725166185,1.9645302945206595,2319,0.0,1.0,0.0009765625,0.031234737483827102,2
train,BraTS-MEN-RT-0301-1_slice_110,"(256, 256)","(256, 256)",1156,65536,-2.8058481161649773,9.883020214492758,-2.0571549570624597,1.4006739257736116,3383,0.0,1.0,0.01763916015625,0.1316359380459309,2
train,BraTS-MEN-RT-0140-1_slice_087,"(256, 256)","(256, 256)",209,65536,-2.9125759207047506,9.026106347104662,-2.1936426809727747,1.3424111864653447,15296,0.0,1.0,0.0031890869140625,0.05638188218494533,2
train,BraTS-MEN-RT-0458-1_slice_093,"(256, 256)","(256, 256)",2542,65536,-3.157543723107718,7.8838084550387935,-2.2757490557679136,1.5752639270536106,1469,0.0,1.0,0.038787841796875,0.19308895650869212,2
train,BraTS-MEN-RT-0150-1_slice_084,"(256, 256)","(256, 256)",165,65536,-3.768091341857723,4.953692868771862,-2.954861558568598,1.5773179771447385,2552,0.0,1.0,0.0025177001953125,0.0501134850218883,2
train,BraTS-MEN-RT-0524-1_slice_052,"(256, 256)","(256, 256)",282,65536,-3.734096002071899,9.83947228018286,-3.016963958273093,1.541802930120207,12575,0.0,1.0,0.004302978515625,0.06545580869196461,2
train,BraTS-MEN-RT-0520-1_slice_065,"(256, 256)","(256, 256)",101,65536,-3.507508459085777,10.062104443152723,-3.0016991827394817,1.3579326201621673,817,0.0,1.0,0.0015411376953125,0.03922706450802286,2
train,BraTS-MEN-RT-0598-1_slice_088,"(256, 256)","(256, 256)",25,65536,-2.9743361720928125,8.79808993199027,-2.2843594105482623,1.2919612392924416,2393,0.0,1.0,0.0003814697265625,0.01952752435436239,2
train,BraTS-MEN-RT-0018-1_slice_077,"(256, 256)","(256, 256)",392,65536,-3.097938504385832,8.605345851943111,-2.357377051941366,1.4083258400137872,3069,0.0,1.0,0.0059814453125,0.07710815536941323,2
train,BraTS-MEN-RT-0298-1_slice_145,"(256, 256)","(256, 256)",476,65536,-3.1754882951219208,3.8237833700693753,-2.923777636795006,0.8174548312863562,659,0.0,1.0,0.00726318359375,0.08491424943926361,2
train,BraTS-MEN-RT-0325-1_slice_059,"(256, 256)","(256, 256)",358,65536,-2.317739511134435,10.441473744734733,-1.8023504645021455,1.2383271425053393,12502,0.0,1.0,0.005462646484375,0.07370757069502254,2
train,BraTS-MEN-RT-0500-1_slice_063,"(256, 256)","(256, 256)",227,65536,-2.4851055017182175,11.098828269729056,-2.1942775286661638,0.8646085718712234,8325,0.0,1.0,0.0034637451171875,0.058751575186974006,2
train,BraTS-MEN-RT-0531-1_slice_131,"(256, 256)","(256, 256)",1458,65536,-3.0408374986983278,5.9461196848649385,-2.4780400574623784,1.3348022304255476,1421,0.0,1.0,0.022247314453125,0.1474868517961814,2
train,BraTS-MEN-RT-0458-1_slice_083,"(256, 256)","(256, 256)",592,65536,-3.157543723107718,8.165086425034755,-2.348173055746533,1.3957614322124174,1232,0.0,1.0,0.009033203125,0.09461291860154453,2
train,BraTS-MEN-RT-0311-1_slice_103,"(256, 256)","(256, 256)",121,65536,-2.528021313963588,8.608636747975718,-1.9497376793119525,1.1069669191489215,948,0.0,1.0,0.0018463134765625,0.04292906478260112,2
train,BraTS-MEN-RT-0468-1_slice_086,"(256, 256)","(256, 256)",39,65536,-3.9371145845868694,6.18374294661526,-2.8504332404961223,1.815300285252958,2194,0.0,1.0,0.0005950927734375,0.024387263848749053,2
train,BraTS-MEN-RT-0071-1_slice_154,"(256, 256)","(256, 256)",661,65536,-3.802739274123433,4.693666186338616,-3.6392926635506986,0.7743647275868507,1643,0.0,1.0,0.0100860595703125,0.09992162414941326,2
train,BraTS-MEN-RT-0301-1_slice_100,"(256, 256)","(256, 256)",236,65536,-2.8058481161649773,9.191561806416763,-2.0379092357769815,1.345889185922721,2830,0.0,1.0,0.00360107421875,0.059900805363709876,2
train,BraTS-MEN-RT-0298-1_slice_155,"(256, 256)","(256, 256)",438,65536,-3.1754882951219208,5.366276888701581,-3.079526989374372,0.5981716652443103,672,0.0,1.0,0.006683349609375,0.08147811023442963,2
train,BraTS-MEN-RT-0531-1_slice_121,"(256, 256)","(256, 256)",894,65536,-3.0408374986983278,6.3386346482962725,-2.366139644171877,1.3881436700179985,1507,0.0,1.0,0.013641357421875,0.11599685680898278,2
train,BraTS-MEN-RT-0500-1_slice_073,"(256, 256)","(256, 256)",213,65536,-2.4851055017182175,10.367417572448844,-2.0479266175448307,1.081357725425611,11001,0.0,1.0,0.0032501220703125,0.05691712200068243,2
train,BraTS-MEN-RT-0524-1_slice_042,"(256, 256)","(256, 256)",247,65536,-3.734096002071899,7.486856308447305,-3.2268117788815163,1.332746535175996,9561,0.0,1.0,0.0037689208984375,0.061275738540623244,2
train,BraTS-MEN-RT-0044-1_slice_149,"(256, 256)","(256, 256)",104,65536,-3.788130264127135,7.5132459542930174,-3.480425300337759,1.0477803827792005,896,0.0,1.0,0.0015869140625,0.03980446917443115,2
train,BraTS-MEN-RT-0206-1_slice_051,"(256, 256)","(256, 256)",55,65536,-3.441344898335227,6.644638540513869,-2.820979396340568,1.3364082325770705,71,0.0,1.0,0.0008392333984375,0.028957366692094897,2
train,BraTS-MEN-RT-0412-1_slice_139,"(256, 256)","(256, 256)",182,65536,-3.7774344424913964,5.3490481749992345,-3.136450289282944,1.3177874338442137,1858,0.0,1.0,0.002777099609375,0.05262496866635275,2
train,BraTS-MEN-RT-0180-1_slice_213,"(256, 256)","(256, 256)",109,65536,-3.0516365571525568,6.222210343205973,-2.963311991416276,0.6417370250679202,1068,0.0,1.0,0.0016632080078125,0.04074851834036728,2
train,BraTS-MEN-RT-0066-1_slice_097,"(256, 256)","(256, 256)",639,65536,-2.5058827903781533,9.879587714106618,-1.8341661848500692,1.208451145566794,532,0.0,1.0,0.0097503662109375,0.09826136865365813,2
train,BraTS-MEN-RT-0217-1_slice_105,"(256, 256)","(256, 256)",226,65536,-1.8004391164365905,4.457462266439412,-1.35897708838844,0.887929911415877,18109,0.0,1.0,0.003448486328125,0.058622472398984805,2
train,BraTS-MEN-RT-0226-1_slice_057,"(256, 256)","(256, 256)",567,65536,-3.647413942078581,6.318554133741505,-3.141840317765906,1.3311100817975137,492,0.0,1.0,0.0086517333984375,0.09261145127704166,2
train,BraTS-MEN-RT-0076-1_slice_094,"(256, 256)","(256, 256)",270,65536,-2.304624253733067,3.528019900770572,-1.7522210290195424,1.1670442060117914,13630,0.0,1.0,0.004119873046875,0.06405388117009486,2
train,BraTS-MEN-RT-0167-1_slice_151,"(256, 256)","(256, 256)",183,65536,-3.1387920863767294,9.805273273860724,-2.888047492015816,0.9390997758729077,727,0.0,1.0,0.0027923583984375,0.05276894098816249,2
train,BraTS-MEN-RT-0402-1_slice_042,"(256, 256)","(256, 256)",94,65536,-5.158388839705029,3.206674284981067,-1.283548305125746,0.3299965554539504,4538,0.0,1.0,0.001434326171875,0.03784532838155424,2
train,BraTS-MEN-RT-0422-1_slice_044,"(256, 256)","(256, 256)",154,65536,-2.8697467222842694,7.6104599947751765,-2.3771740652279396,1.1521642386226465,97,0.0,1.0,0.002349853515625,0.04841829926876929,2
train,BraTS-MEN-RT-0203-1_slice_049,"(256, 256)","(256, 256)",2774,65536,-2.8056970857912478,7.550485201440909,-2.1950631588207923,1.4725134208094972,11617,0.0,1.0,0.042327880859375,0.2013361153924689,2
train,BraTS-MEN-RT-0196-1_slice_089,"(256, 256)","(256, 256)",269,65536,-2.2451448490096246,6.883523088044319,-1.691898093414998,1.1038897505992158,15230,0.0,1.0,0.0041046142578125,0.06393564263857103,2
train,BraTS-MEN-RT-0222-1_slice_118,"(256, 256)","(256, 256)",257,65536,-2.5835848661192773,8.073755268564838,-1.9778335236544393,1.1666282739812701,313,0.0,1.0,0.0039215087890625,0.062499044455733926,2
train,BraTS-MEN-RT-0226-1_slice_047,"(256, 256)","(256, 256)",675,65536,-3.647413942078581,5.314889263694376,-3.2242306900924778,1.1829372066416355,488,0.0,1.0,0.0102996826171875,0.10096335550670206,2
train,BraTS-MEN-RT-0177-1_slice_142,"(256, 256)","(256, 256)",336,65536,-4.252043891462568,5.300666821380081,-3.4984359171288215,1.5582190956783657,1851,0.0,1.0,0.005126953125,0.07141895740385779,2
train,BraTS-MEN-RT-0217-1_slice_115,"(256, 256)","(256, 256)",28,65536,-1.8004391164365905,4.2987472793747425,-1.393584888571577,0.8417723404182216,16085,0.0,1.0,0.00042724609375,0.020665516072079483,2
train,BraTS-MEN-RT-0066-1_slice_087,"(256, 256)","(256, 256)",1476,65536,-2.5058827903781533,9.721475324687663,-1.8482460773914378,1.255281942652247,582,0.0,1.0,0.02252197265625,0.14837362772380114,2
train,BraTS-MEN-RT-0167-1_slice_141,"(256, 256)","(256, 256)",177,65536,-3.1387920863767294,5.388341018234674,-3.0533104404649043,0.46263824535308923,489,0.0,1.0,0.0027008056640625,0.05189904924781829,2
train,BraTS-MEN-RT-0076-1_slice_084,"(256, 256)","(256, 256)",237,65536,-2.304624253733067,10.38378745065401,-1.792087553974969,1.1247877934778054,13129,0.0,1.0,0.0036163330078125,0.06002712006575949,2
train,BraTS-MEN-RT-0212-1_slice_075,"(256, 256)","(256, 256)",665,65536,-4.073830868235347,9.066578957977347,-3.3378878400122014,1.6170965659719885,676,0.0,1.0,0.0101470947265625,0.10022041306626443,2
train,BraTS-MEN-RT-0180-1_slice_203,"(256, 256)","(256, 256)",46,65536,-3.0516365571525568,6.027304633246938,-2.8110368476097083,0.8497650386055448,2054,0.0,1.0,0.000701904296875,0.026484176921947725,2
train,BraTS-MEN-RT-0412-1_slice_129,"(256, 256)","(256, 256)",456,65536,-3.7774344424913964,5.561604816149517,-2.9682438908217037,1.607266388978674,2082,0.0,1.0,0.0069580078125,0.08312396730053967,2
train,BraTS-MEN-RT-0082-1_slice_144,"(256, 256)","(256, 256)",86,65536,-2.8691215061561857,6.491724423937875,-2.278600273274553,1.1627305900320553,628,0.0,1.0,0.001312255859375,0.03620129616373613,2
train,BraTS-MEN-RT-0216-1_slice_042,"(256, 256)","(256, 256)",134,65536,-2.405601443067033,7.23931661050205,-2.248586849572522,0.5820001946061676,266,0.0,1.0,0.002044677734375,0.04517186101255461,2
train,BraTS-MEN-RT-0203-1_slice_059,"(256, 256)","(256, 256)",2188,65536,-2.8056970857912478,7.041914049865332,-2.0982410070049524,1.4666584805076581,14809,0.0,1.0,0.03338623046875,0.17964295166757172,2
train,BraTS-MEN-RT-0422-1_slice_054,"(256, 256)","(256, 256)",229,65536,-2.8697467222842694,8.124195618160444,-2.193784200160217,1.3917252137214422,100,0.0,1.0,0.0034942626953125,0.059008921558766414,2
train,BraTS-MEN-RT-0402-1_slice_052,"(256, 256)","(256, 256)",275,65536,-4.9644636677039164,3.0809898018811834,-1.447925402130026,0.5149313827698007,8804,0.0,1.0,0.0041961669921875,0.06464177577048125,2
train,BraTS-MEN-RT-0433-1_slice_100,"(256, 256)","(256, 256)",52,65536,-3.7268322273488836,4.224419555001957,-2.8312411276618663,1.672220978257667,2170,0.0,1.0,0.00079345703125,0.028157191926567536,2
train,BraTS-MEN-RT-0227-1_slice_068,"(256, 256)","(256, 256)",226,65536,-3.7566298988375446,7.393219260335838,-3.0681323540684837,1.551994847964828,87,0.0,1.0,0.003448486328125,0.058622472398984805,2
train,BraTS-MEN-RT-0583-1_slice_122,"(256, 256)","(256, 256)",1483,65536,-1.828066045597719,8.14012540904167,-1.4203190697401848,1.0361529749741138,353,0.0,1.0,0.0226287841796875,0.14871692004017775,2
train,BraTS-MEN-RT-0387-1_slice_049,"(256, 256)","(256, 256)",632,65536,-1.7505315075103645,4.663558513945033,-1.557694766315918,0.5421973516715728,9400,0.0,1.0,0.0096435546875,0.09772694889583526,2
train,BraTS-MEN-RT-0463-1_slice_047,"(256, 256)","(256, 256)",82,65536,-4.239557041067059,4.773908801833975,-4.031671270364486,0.8253783066093693,1379,0.0,1.0,0.001251220703125,0.03535046180571155,2
train,BraTS-MEN-RT-0596-1_slice_041,"(256, 256)","(256, 256)",739,65536,-2.7273561538006224,6.081922633864838,-2.023259061636091,1.368855648375106,125,0.0,1.0,0.0112762451171875,0.10558925803908562,2
train,BraTS-MEN-RT-0582-1_slice_075,"(256, 256)","(256, 256)",600,65536,-3.4167254286712394,8.511651660558757,-2.5826679290214916,1.5606132906641121,230,0.0,1.0,0.0091552734375,0.09524418305484386,2
train,BraTS-MEN-RT-0263-1_slice_063,"(256, 256)","(256, 256)",160,65536,-3.1071352345324983,8.718240520789134,-2.427831092145966,1.3806105231259453,13486,0.0,1.0,0.00244140625,0.049350235921649464,2
train,BraTS-MEN-RT-0037-1_slice_097,"(256, 256)","(256, 256)",437,65536,-2.5896953975121173,5.436253801044997,-1.969243805797206,1.1155401649549888,16716,0.0,1.0,0.0066680908203125,0.08138567063755489,2
train,BraTS-MEN-RT-0017-1_slice_091,"(256, 256)","(256, 256)",681,65536,-2.9011801790828295,5.8015447804766,-2.1612271549732873,1.2798388325725507,825,0.0,1.0,0.0103912353515625,0.1014063981188117,2
train,BraTS-MEN-RT-0453-1_slice_052,"(256, 256)","(256, 256)",125,65536,-3.2786227404542916,4.854758040366618,-2.9117347764892667,1.1190827927844444,70,0.0,1.0,0.0019073486328125,0.0436315327945903,2
train,BraTS-MEN-RT-0596-1_slice_051,"(256, 256)","(256, 256)",496,65536,-2.7273561538006224,5.3771803308516,-1.9488243120751267,1.3434963012417291,111,0.0,1.0,0.007568359375,0.08666648320643251,2
train,BraTS-MEN-RT-0583-1_slice_132,"(256, 256)","(256, 256)",829,65536,-1.828066045597719,6.016101491491926,-1.5441535843426015,0.8151639587162856,341,0.0,1.0,0.0126495361328125,0.11175654508098025,2
train,BraTS-MEN-RT-0387-1_slice_059,"(256, 256)","(256, 256)",179,65536,-1.7505315075103645,7.99667295450302,-1.4400205345625565,0.7357323029702296,12488,0.0,1.0,0.0027313232421875,0.052190642030293,2
train,BraTS-MEN-RT-0037-1_slice_087,"(256, 256)","(256, 256)",1296,65536,-2.5896953975121173,5.849481880693935,-1.9435458988716108,1.1931111006152075,16887,0.0,1.0,0.019775390625,0.139227599816375,2
train,BraTS-MEN-RT-0126-1_slice_142,"(256, 256)","(256, 256)",1855,65536,-2.8621284781133007,7.828753870571978,-2.410673812467552,1.3061090417830192,244,0.0,1.0,0.0283050537109375,0.165842930646315,2
train,BraTS-MEN-RT-0306-1_slice_079,"(256, 256)","(256, 256)",1262,65536,-3.397053525410799,5.550543327795317,-2.5902803546270143,1.5289014060190445,238,0.0,1.0,0.019256591796875,0.1374255269927808,2
train,BraTS-MEN-RT-0536-1_slice_120,"(256, 256)","(256, 256)",722,65536,-3.2807815097880497,8.406604443975535,-2.5844494163582405,1.4352571342722047,957,0.0,1.0,0.011016845703125,0.10438139112829709,2
train,BraTS-MEN-RT-0303-1_slice_119,"(256, 256)","(256, 256)",266,65536,-3.070434226645181,9.292406684926373,-2.356090219241738,1.444051704856311,835,0.0,1.0,0.004058837890625,0.06357958576148973,2
train,BraTS-MEN-RT-0306-1_slice_101,"(256, 256)","(256, 256)",1847,65536,-3.397053525410799,7.736986167864481,-2.5077123210010206,1.626721615814564,265,0.0,1.0,0.0281829833984375,0.165495325750309,2
train,BraTS-MEN-RT-0313-1_slice_062,"(256, 256)","(256, 256)",89,65536,-3.369838698483515,6.11001992589043,-2.4844511934253513,1.5415166929841786,17337,0.0,1.0,0.0013580322265625,0.03682645754120423,2
train,BraTS-MEN-RT-0046-1_slice_150,"(256, 256)","(256, 256)",136,65536,-2.8169972675342403,7.6687742383737545,-2.446932046164978,0.9843842167947493,244,0.0,1.0,0.0020751953125,0.04550702008388352,2
train,BraTS-MEN-RT-0303-1_slice_109,"(256, 256)","(256, 256)",167,65536,-3.070434226645181,9.790753760431583,-2.4067802194802885,1.351621898338472,747,0.0,1.0,0.0025482177734375,0.050415517051961664,2
train,BraTS-MEN-RT-0536-1_slice_130,"(256, 256)","(256, 256)",65,65536,-3.2807815097880497,8.106757027829946,-2.761864190056298,1.2340778524350746,872,0.0,1.0,0.0009918212890625,0.03147757264455222,2
train,BraTS-MEN-RT-0533-1_slice_050,"(256, 256)","(256, 256)",198,65536,-3.0398013744091275,7.924594819147696,-2.4912913481581644,1.332263749116765,11376,0.0,1.0,0.003021240234375,0.054882714417393695,2
train,BraTS-MEN-RT-0306-1_slice_111,"(256, 256)","(256, 256)",1542,65536,-3.397053525410799,5.146892341936395,-2.5816940107690614,1.5425971998632992,247,0.0,1.0,0.023529052734375,0.1515765034950932,2
train,BraTS-MEN-RT-0373-1_slice_130,"(256, 256)","(256, 256)",38,65536,-2.9642394085400885,7.84138192975646,-2.6479298224715886,0.6744346104449768,274,0.0,1.0,0.000579833984375,0.02407276006039947,2
train,BraTS-MEN-RT-0377-1_slice_107,"(256, 256)","(256, 256)",438,65536,-2.9510779671495038,8.08792504918585,-2.080341748453186,1.4704642929229719,3164,0.0,1.0,0.006683349609375,0.08147811023442963,2
train,BraTS-MEN-RT-0106-1_slice_095,"(256, 256)","(256, 256)",162,65536,-2.6223042147716846,9.560526913583992,-1.8447648089392286,1.3518739145122178,3236,0.0,1.0,0.002471923828125,0.04965695742504717,2
train,BraTS-MEN-RT-0017-1_slice_150,"(256, 256)","(256, 256)",389,65536,-2.9011801790828295,4.9602353945286985,-2.597833196070766,0.9342143952306304,903,0.0,1.0,0.0059356689453125,0.07681430061833638,2
train,BraTS-MEN-RT-0586-1_slice_183,"(256, 256)","(256, 256)",202,65536,-3.350750409801858,5.110026322662225,-2.614103319425512,1.464130422301757,797,0.0,1.0,0.003082275390625,0.0554326164729877,2
train,BraTS-MEN-RT-0373-1_slice_048,"(256, 256)","(256, 256)",780,65536,-2.9642394085400885,6.966066234754785,-2.3928136704635876,1.2140453775616413,263,0.0,1.0,0.01190185546875,0.10844446184638008,2
train,BraTS-MEN-RT-0542-1_slice_046,"(256, 256)","(256, 256)",534,65536,-2.1630689375119276,5.3481007394714295,-1.893205281986496,0.92859959315613,307,0.0,1.0,0.008148193359375,0.08989883372076213,2
train,BraTS-MEN-RT-0493-1_slice_071,"(256, 256)","(256, 256)",382,65536,-3.1806765371562618,11.696387047934364,-2.4609267277456217,1.4217702462092945,13639,0.0,1.0,0.005828857421875,0.07612412129562122,2
train,BraTS-MEN-RT-0557-1_slice_125,"(256, 256)","(256, 256)",64,65536,-3.492278618301514,6.308938903161048,-2.7578365079736367,1.4726199493428613,95,0.0,1.0,0.0009765625,0.031234737483827102,2
train,BraTS-MEN-RT-0482-1_slice_125,"(256, 256)","(256, 256)",181,65536,-3.191925444422926,4.5607411336489125,-2.6910619719398507,1.1778782395419736,10776,0.0,1.0,0.0027618408203125,0.05248059694397307,2
train,BraTS-MEN-RT-0136-1_slice_080,"(256, 256)","(256, 256)",60,65536,-3.8059103545251984,10.946105393859309,-2.8829579477361253,1.7315676439246035,15304,0.0,1.0,0.00091552734375,0.030243828352787053,2
train,BraTS-MEN-RT-0007-1_slice_143,"(256, 256)","(256, 256)",144,65536,-3.203355124948748,9.567579875625883,-2.8144714736813694,1.1095026438775912,113,0.0,1.0,0.002197265625,0.046823473266868976,2
train,BraTS-MEN-RT-0546-1_slice_119,"(256, 256)","(256, 256)",151,65536,-2.750737936164452,7.996616034825573,-2.1186280856544792,1.203045292074039,589,0.0,1.0,0.0023040771484375,0.04794547295555179,2
train,BraTS-MEN-RT-0373-1_slice_120,"(256, 256)","(256, 256)",324,65536,-2.9642394085400885,6.271850338718973,-2.6059281321445154,0.9513162302293059,259,0.0,1.0,0.00494384765625,0.07013847750416166,2
train,BraTS-MEN-RT-0017-1_slice_140,"(256, 256)","(256, 256)",1528,65536,-2.9011801790828295,5.353306173209275,-2.3889492852815954,1.2445149598195206,946,0.0,1.0,0.0233154296875,0.15090334796149238,2
train,BraTS-MEN-RT-0257-1_slice_180,"(256, 256)","(256, 256)",123,65536,-3.191263175614825,6.615614697374643,-2.392488255988342,1.441155379601438,804,0.0,1.0,0.0018768310546875,0.04328173471430715,2
train,BraTS-MEN-RT-0377-1_slice_117,"(256, 256)","(256, 256)",79,65536,-2.9510779671495038,7.732133652948571,-2.128166328100458,1.4485601144179798,2790,0.0,1.0,0.0012054443359375,0.03469857691448536,2
train,BraTS-MEN-RT-0562-1_slice_050,"(256, 256)","(256, 256)",76,65536,-3.795009983459676,5.157231593363253,-3.336859522077872,1.2475569196230285,60,0.0,1.0,0.00115966796875,0.03403414666114394,2
train,BraTS-MEN-RT-0482-1_slice_135,"(256, 256)","(256, 256)",169,65536,-3.191925444422926,4.210173240633284,-2.875601761887683,0.9171904055785579,7553,0.0,1.0,0.0025787353515625,0.050715732032073656,2
train,BraTS-MEN-RT-0373-1_slice_058,"(256, 256)","(256, 256)",1269,65536,-2.9642394085400885,5.758734241649025,-2.301004245733357,1.310375239471228,243,0.0,1.0,0.0193634033203125,0.13779862819406952,2
train,BraTS-MEN-RT-0483-1_slice_062,"(256, 256)","(256, 256)",401,65536,-2.9357299530902115,5.425870846795285,-2.3766954094657113,1.2621824267037478,3122,0.0,1.0,0.0061187744140625,0.07798291488353275,2
train,BraTS-MEN-RT-0497-1_slice_056,"(256, 256)","(256, 256)",38,65536,-4.488886033586875,3.7808017828588656,-4.101903103759556,1.1764330656715343,1520,0.0,1.0,0.000579833984375,0.02407276006039947,2
train,BraTS-MEN-RT-0567-1_slice_130,"(256, 256)","(256, 256)",134,65536,-3.920700047489144,4.438779944985224,-3.145264301869111,1.601125915035845,2210,0.0,1.0,0.002044677734375,0.04517186101255461,2
train,BraTS-MEN-RT-0542-1_slice_056,"(256, 256)","(256, 256)",893,65536,-2.1630689375119276,6.536576954183985,-1.7878259178427198,1.103207841346517,325,0.0,1.0,0.0136260986328125,0.11593286017717913,2
train,BraTS-MEN-RT-0493-1_slice_061,"(256, 256)","(256, 256)",343,65536,-3.1806765371562618,6.818715694323034,-2.5483710789888647,1.4183522360686431,10703,0.0,1.0,0.0052337646484375,0.07215519632044712,2
train,BraTS-MEN-RT-0241-1_slice_114,"(256, 256)","(256, 256)",150,65536,-2.7163935225161957,5.332038911063492,-2.0370271129365705,1.3524246603387586,14321,0.0,1.0,0.002288818359375,0.04778681481217165,2
train,BraTS-MEN-RT-0148-1_slice_108,"(256, 256)","(256, 256)",126,65536,-2.477423827180371,10.909581288398877,-1.9161100278532417,1.2009302894782186,743,0.0,1.0,0.001922607421875,0.04380537641176424,2
train,BraTS-MEN-RT-0591-1_slice_128,"(256, 256)","(256, 256)",329,65536,-2.3696506170764695,8.113491561865306,-1.7920075613526636,1.1349983741686303,1748,0.0,1.0,0.0050201416015625,0.07067488790131018,2
train,BraTS-MEN-RT-0105-1_slice_172,"(256, 256)","(256, 256)",262,65536,-3.2696082283166383,5.071264346335751,-3.0839061478869914,0.7393110675446586,837,0.0,1.0,0.003997802734375,0.06310166644132327,2
train,BraTS-MEN-RT-0271-1_slice_111,"(256, 256)","(256, 256)",375,65536,-2.554264936961474,7.319528249819712,-1.902385193704411,1.1806543073200693,1144,0.0,1.0,0.0057220458984375,0.0754274756913797,2
train,BraTS-MEN-RT-0168-1_slice_076,"(256, 256)","(256, 256)",160,65536,-2.7834535488836676,13.636515031172271,-2.1839870324647803,1.1817390683170108,13195,0.0,1.0,0.00244140625,0.049350235921649464,2
train,BraTS-MEN-RT-0580-1_slice_104,"(256, 256)","(256, 256)",30,65536,-2.6696756390212326,5.871256500139978,-2.4673125977570445,0.7406113898676601,2186,0.0,1.0,0.000457763671875,0.021390514820726302,2
train,BraTS-MEN-RT-0470-1_slice_062,"(256, 256)","(256, 256)",1152,65536,-3.217863590858985,7.151623264398875,-2.431010317792862,1.5121290938008338,2661,0.0,1.0,0.017578125,0.13141207905472152,2
train,BraTS-MEN-RT-0274-1_slice_109,"(256, 256)","(256, 256)",97,65536,-3.6152817913845325,7.667619998902744,-2.64316322398674,1.7469901890180672,602,0.0,1.0,0.0014801025390625,0.03844361891831154,2
train,BraTS-MEN-RT-0614-1_slice_093,"(256, 256)","(256, 256)",592,65536,-2.479010565625723,4.914347404599826,-1.837063770995414,1.3041578151436013,14113,0.0,1.0,0.009033203125,0.09461291860154453,2
train,BraTS-MEN-RT-0099-1_slice_047,"(256, 256)","(256, 256)",215,65536,-2.930413093621037,3.564492730866276,-2.827879762689821,0.4856344226733366,829,0.0,1.0,0.0032806396484375,0.057182838788701285,2
train,BraTS-MEN-RT-0275-1_slice_136,"(256, 256)","(256, 256)",31,65536,-2.3493592015784706,4.214700702698085,-1.9445861093242227,0.9497961520492456,11991,0.0,1.0,0.0004730224609375,0.021743935032301504,2
train,BraTS-MEN-RT-0591-1_slice_138,"(256, 256)","(256, 256)",31,65536,-2.3696506170764695,7.022807408176187,-1.824733385318194,1.1110094919199476,1649,0.0,1.0,0.0004730224609375,0.021743935032301504,2
